a,b,s,d,flag,day,t
29,424000,tag4,48.0,true,1971-03-01,2013-07-15 10:12:04
30,425000,tag0,49.5,false,1971-03-02,2013-07-15 10:12:05
31,426000,tag1,51.0,true,1971-03-03,2013-07-15 10:12:06
32,427000,tag2,52.5,false,1971-03-04,2013-07-15 10:12:07
33,428000,tag3,54.0,true,1971-03-05,2013-07-15 10:12:08
34,429000,tag4,55.5,false,1971-03-06,2013-07-15 10:12:09
35,430000,,57.0,true,1971-03-07,2013-07-15 10:12:10
36,431000,tag1,58.5,false,1971-03-08,2013-07-15 10:12:11
37,432000,tag2,60.0,true,1971-03-09,2013-07-15 10:12:12
38,433000,tag3,61.5,false,1971-03-10,2013-07-15 10:12:13
39,434000,tag4,63.0,true,1971-03-11,2013-07-15 10:12:14
40,435000,tag0,64.5,false,1971-03-12,2013-07-15 10:12:15
41,436000,tag1,66.0,true,1971-03-13,2013-07-15 10:12:16
42,437000,,67.5,false,1971-03-14,2013-07-15 10:12:17
43,438000,tag3,69.0,true,1971-03-15,2013-07-15 10:12:18
44,439000,tag4,70.5,false,1971-03-16,2013-07-15 10:12:19
45,440000,tag0,72.0,true,1971-03-17,2013-07-15 10:12:20
46,441000,tag1,73.5,false,1971-03-18,2013-07-15 10:12:21
47,442000,tag2,75.0,true,1971-03-19,2013-07-15 10:12:22
48,443000,tag3,76.5,false,1971-03-20,2013-07-15 10:12:23
49,444000,,78.0,true,1971-03-21,2013-07-15 10:12:24
50,445000,tag0,79.5,false,1971-03-22,2013-07-15 10:12:25
51,446000,tag1,81.0,true,1971-03-23,2013-07-15 10:12:26
52,447000,tag2,82.5,false,1971-03-24,2013-07-15 10:12:27
53,448000,tag3,84.0,true,1971-03-25,2013-07-15 10:12:28
54,449000,tag4,85.5,false,1971-03-26,2013-07-15 10:12:29
55,450000,tag0,87.0,true,1971-03-27,2013-07-15 10:12:30
56,451000,,88.5,false,1971-03-28,2013-07-15 10:12:31
57,452000,tag2,90.0,true,1971-03-29,2013-07-15 10:12:32
58,453000,tag3,91.5,false,1971-03-30,2013-07-15 10:12:33
59,454000,tag4,93.0,true,1971-03-31,2013-07-15 10:12:34
60,455000,tag0,94.5,false,1971-04-01,2013-07-15 10:12:35
61,456000,tag1,0.0,true,1971-04-02,2013-07-15 10:12:36
62,457000,tag2,1.5,false,1971-04-03,2013-07-15 10:12:37
63,458000,,3.0,true,1971-04-04,2013-07-15 10:12:38
64,459000,tag4,4.5,false,1971-04-05,2013-07-15 10:12:39
65,460000,tag0,6.0,true,1971-04-06,2013-07-15 10:12:40
66,461000,tag1,7.5,false,1971-04-07,2013-07-15 10:12:41
67,462000,tag2,9.0,true,1971-04-08,2013-07-15 10:12:42
68,463000,tag3,10.5,false,1971-04-09,2013-07-15 10:12:43
69,464000,tag4,12.0,true,1971-04-10,2013-07-15 10:12:44
70,465000,,13.5,false,1971-04-11,2013-07-15 10:12:45
71,466000,tag1,15.0,true,1971-04-12,2013-07-15 10:12:46
72,467000,tag2,16.5,false,1971-04-13,2013-07-15 10:12:47
73,468000,tag3,18.0,true,1971-04-14,2013-07-15 10:12:48
74,469000,tag4,19.5,false,1971-04-15,2013-07-15 10:12:49
75,470000,tag0,21.0,true,1971-04-16,2013-07-15 10:12:50
76,471000,tag1,22.5,false,1971-04-17,2013-07-15 10:12:51
77,472000,,24.0,true,1971-04-18,2013-07-15 10:12:52
78,473000,tag3,25.5,false,1971-04-19,2013-07-15 10:12:53
79,474000,tag4,27.0,true,1971-04-20,2013-07-15 10:12:54
80,475000,tag0,28.5,false,1971-04-21,2013-07-15 10:12:55
81,476000,tag1,30.0,true,1971-04-22,2013-07-15 10:12:56
82,477000,tag2,31.5,false,1971-04-23,2013-07-15 10:12:57
83,478000,tag3,33.0,true,1971-04-24,2013-07-15 10:12:58
84,479000,,34.5,false,1971-04-25,2013-07-15 10:12:59
85,480000,tag0,36.0,true,1971-04-26,2013-07-15 10:13:00
86,481000,tag1,37.5,false,1971-04-27,2013-07-15 10:13:01
87,482000,tag2,39.0,true,1971-04-28,2013-07-15 10:13:02
88,483000,tag3,40.5,false,1971-04-29,2013-07-15 10:13:03
89,484000,tag4,42.0,true,1971-04-30,2013-07-15 10:13:04
90,485000,tag0,43.5,false,1971-05-01,2013-07-15 10:13:05
91,486000,,45.0,true,1971-05-02,2013-07-15 10:13:06
92,487000,tag2,46.5,false,1971-05-03,2013-07-15 10:13:07
93,488000,tag3,48.0,true,1971-05-04,2013-07-15 10:13:08
94,489000,tag4,49.5,false,1971-05-05,2013-07-15 10:13:09
95,490000,tag0,51.0,true,1971-05-06,2013-07-15 10:13:10
96,491000,tag1,52.5,false,1971-05-07,2013-07-15 10:13:11
0,492000,tag2,54.0,true,1971-05-08,2013-07-15 10:13:12
1,493000,,55.5,false,1971-05-09,2013-07-15 10:13:13
2,494000,tag4,57.0,true,1971-05-10,2013-07-15 10:13:14
3,495000,tag0,58.5,false,1971-05-11,2013-07-15 10:13:15
4,496000,tag1,60.0,true,1971-05-12,2013-07-15 10:13:16
5,497000,tag2,61.5,false,1971-05-13,2013-07-15 10:13:17
6,498000,tag3,63.0,true,1971-05-14,2013-07-15 10:13:18
7,499000,tag4,64.5,false,1971-05-15,2013-07-15 10:13:19
8,500000,,66.0,true,1971-05-16,2013-07-15 10:13:20
9,501000,tag1,67.5,false,1971-05-17,2013-07-15 10:13:21
10,502000,tag2,69.0,true,1971-05-18,2013-07-15 10:13:22
11,503000,tag3,70.5,false,1971-05-19,2013-07-15 10:13:23
12,504000,tag4,72.0,true,1971-05-20,2013-07-15 10:13:24
13,505000,tag0,73.5,false,1971-05-21,2013-07-15 10:13:25
14,506000,tag1,75.0,true,1971-05-22,2013-07-15 10:13:26
15,507000,,76.5,false,1971-05-23,2013-07-15 10:13:27
16,508000,tag3,78.0,true,1971-05-24,2013-07-15 10:13:28
17,509000,tag4,79.5,false,1971-05-25,2013-07-15 10:13:29
18,510000,tag0,81.0,true,1971-05-26,2013-07-15 10:13:30
19,511000,tag1,82.5,false,1971-05-27,2013-07-15 10:13:31
20,512000,tag2,84.0,true,1971-05-28,2013-07-15 10:13:32
21,513000,tag3,85.5,false,1971-05-29,2013-07-15 10:13:33
22,514000,,87.0,true,1971-05-30,2013-07-15 10:13:34
23,515000,tag0,88.5,false,1971-05-31,2013-07-15 10:13:35
24,516000,tag1,90.0,true,1971-06-01,2013-07-15 10:13:36
25,517000,tag2,91.5,false,1971-06-02,2013-07-15 10:13:37
26,518000,tag3,93.0,true,1971-06-03,2013-07-15 10:13:38
27,519000,tag4,94.5,false,1971-06-04,2013-07-15 10:13:39
28,520000,tag0,0.0,true,1971-06-05,2013-07-15 10:13:40
29,521000,,1.5,false,1971-06-06,2013-07-15 10:13:41
30,522000,tag2,3.0,true,1971-06-07,2013-07-15 10:13:42
31,523000,tag3,4.5,false,1971-06-08,2013-07-15 10:13:43
32,524000,tag4,6.0,true,1971-06-09,2013-07-15 10:13:44
33,525000,tag0,7.5,false,1971-06-10,2013-07-15 10:13:45
34,526000,tag1,9.0,true,1971-06-11,2013-07-15 10:13:46
35,527000,tag2,10.5,false,1971-06-12,2013-07-15 10:13:47
36,528000,,12.0,true,1971-06-13,2013-07-15 10:13:48
37,529000,tag4,13.5,false,1971-06-14,2013-07-15 10:13:49
38,530000,tag0,15.0,true,1971-06-15,2013-07-15 10:13:50
39,531000,tag1,16.5,false,1971-06-16,2013-07-15 10:13:51
40,532000,tag2,18.0,true,1971-06-17,2013-07-15 10:13:52
41,533000,tag3,19.5,false,1971-06-18,2013-07-15 10:13:53
42,534000,tag4,21.0,true,1971-06-19,2013-07-15 10:13:54
43,535000,,22.5,false,1971-06-20,2013-07-15 10:13:55
44,536000,tag1,24.0,true,1971-06-21,2013-07-15 10:13:56
45,537000,tag2,25.5,false,1971-06-22,2013-07-15 10:13:57
46,538000,tag3,27.0,true,1971-06-23,2013-07-15 10:13:58
47,539000,tag4,28.5,false,1971-06-24,2013-07-15 10:13:59
48,540000,tag0,30.0,true,1971-06-25,2013-07-15 10:14:00
49,541000,tag1,31.5,false,1971-06-26,2013-07-15 10:14:01
50,542000,,33.0,true,1971-06-27,2013-07-15 10:14:02
51,543000,tag3,34.5,false,1971-06-28,2013-07-15 10:14:03
52,544000,tag4,36.0,true,1971-06-29,2013-07-15 10:14:04
53,545000,tag0,37.5,false,1971-06-30,2013-07-15 10:14:05
54,546000,tag1,39.0,true,1971-07-01,2013-07-15 10:14:06
55,547000,tag2,40.5,false,1971-07-02,2013-07-15 10:14:07
56,548000,tag3,42.0,true,1971-07-03,2013-07-15 10:14:08
57,549000,,43.5,false,1971-07-04,2013-07-15 10:14:09
58,550000,tag0,45.0,true,1971-07-05,2013-07-15 10:14:10
59,551000,tag1,46.5,false,1971-07-06,2013-07-15 10:14:11
60,552000,tag2,48.0,true,1971-07-07,2013-07-15 10:14:12
61,553000,tag3,49.5,false,1971-07-08,2013-07-15 10:14:13
62,554000,tag4,51.0,true,1971-07-09,2013-07-15 10:14:14
63,555000,tag0,52.5,false,1971-07-10,2013-07-15 10:14:15
64,556000,,54.0,true,1971-07-11,2013-07-15 10:14:16
65,557000,tag2,55.5,false,1971-07-12,2013-07-15 10:14:17
66,558000,tag3,57.0,true,1971-07-13,2013-07-15 10:14:18
67,559000,tag4,58.5,false,1971-07-14,2013-07-15 10:14:19
68,560000,tag0,60.0,true,1971-07-15,2013-07-15 10:14:20
69,561000,tag1,61.5,false,1971-07-16,2013-07-15 10:14:21
70,562000,tag2,63.0,true,1971-07-17,2013-07-15 10:14:22
71,563000,,64.5,false,1971-07-18,2013-07-15 10:14:23
72,564000,tag4,66.0,true,1971-07-19,2013-07-15 10:14:24
73,565000,tag0,67.5,false,1971-07-20,2013-07-15 10:14:25
74,566000,tag1,69.0,true,1971-07-21,2013-07-15 10:14:26
75,567000,tag2,70.5,false,1971-07-22,2013-07-15 10:14:27
76,568000,tag3,72.0,true,1971-07-23,2013-07-15 10:14:28
77,569000,tag4,73.5,false,1971-07-24,2013-07-15 10:14:29
78,570000,,75.0,true,1971-07-25,2013-07-15 10:14:30
79,571000,tag1,76.5,false,1971-07-26,2013-07-15 10:14:31
80,572000,tag2,78.0,true,1971-07-27,2013-07-15 10:14:32
81,573000,tag3,79.5,false,1971-07-28,2013-07-15 10:14:33
82,574000,tag4,81.0,true,1971-07-29,2013-07-15 10:14:34
83,575000,tag0,82.5,false,1971-07-30,2013-07-15 10:14:35
84,576000,tag1,84.0,true,1971-07-31,2013-07-15 10:14:36
85,577000,,85.5,false,1971-08-01,2013-07-15 10:14:37
86,578000,tag3,87.0,true,1971-08-02,2013-07-15 10:14:38
87,579000,tag4,88.5,false,1971-08-03,2013-07-15 10:14:39
88,580000,tag0,90.0,true,1971-08-04,2013-07-15 10:14:40
89,581000,tag1,91.5,false,1971-08-05,2013-07-15 10:14:41
90,582000,tag2,93.0,true,1971-08-06,2013-07-15 10:14:42
91,583000,tag3,94.5,false,1971-08-07,2013-07-15 10:14:43
92,584000,,0.0,true,1971-08-08,2013-07-15 10:14:44
93,585000,tag0,1.5,false,1971-08-09,2013-07-15 10:14:45
94,586000,tag1,3.0,true,1971-08-10,2013-07-15 10:14:46
95,587000,tag2,4.5,false,1971-08-11,2013-07-15 10:14:47
96,588000,tag3,6.0,true,1971-08-12,2013-07-15 10:14:48
0,589000,tag4,7.5,false,1971-08-13,2013-07-15 10:14:49
1,590000,tag0,9.0,true,1971-08-14,2013-07-15 10:14:50
2,591000,,10.5,false,1971-08-15,2013-07-15 10:14:51
3,592000,tag2,12.0,true,1971-08-16,2013-07-15 10:14:52
4,593000,tag3,13.5,false,1971-08-17,2013-07-15 10:14:53
5,594000,tag4,15.0,true,1971-08-18,2013-07-15 10:14:54
6,595000,tag0,16.5,false,1971-08-19,2013-07-15 10:14:55
7,596000,tag1,18.0,true,1971-08-20,2013-07-15 10:14:56
8,597000,tag2,19.5,false,1971-08-21,2013-07-15 10:14:57
9,598000,,21.0,true,1971-08-22,2013-07-15 10:14:58
10,599000,tag4,22.5,false,1971-08-23,2013-07-15 10:14:59
11,600000,tag0,24.0,true,1971-08-24,2013-07-15 10:00:00
12,601000,tag1,25.5,false,1971-08-25,2013-07-15 10:00:01
13,602000,tag2,27.0,true,1971-08-26,2013-07-15 10:00:02
14,603000,tag3,28.5,false,1971-08-27,2013-07-15 10:00:03
15,604000,tag4,30.0,true,1971-08-28,2013-07-15 10:00:04
16,605000,,31.5,false,1971-08-29,2013-07-15 10:00:05
17,606000,tag1,33.0,true,1971-08-30,2013-07-15 10:00:06
18,607000,tag2,34.5,false,1971-08-31,2013-07-15 10:00:07
19,608000,tag3,36.0,true,1971-09-01,2013-07-15 10:00:08
20,609000,tag4,37.5,false,1971-09-02,2013-07-15 10:00:09
21,610000,tag0,39.0,true,1971-09-03,2013-07-15 10:00:10
22,611000,tag1,40.5,false,1971-09-04,2013-07-15 10:00:11
23,612000,,42.0,true,1971-09-05,2013-07-15 10:00:12
24,613000,tag3,43.5,false,1971-09-06,2013-07-15 10:00:13
25,614000,tag4,45.0,true,1971-09-07,2013-07-15 10:00:14
26,615000,tag0,46.5,false,1971-09-08,2013-07-15 10:00:15
27,616000,tag1,48.0,true,1971-09-09,2013-07-15 10:00:16
28,617000,tag2,49.5,false,1971-09-10,2013-07-15 10:00:17
29,618000,tag3,51.0,true,1971-09-11,2013-07-15 10:00:18
30,619000,,52.5,false,1971-09-12,2013-07-15 10:00:19
31,620000,tag0,54.0,true,1971-09-13,2013-07-15 10:00:20
32,621000,tag1,55.5,false,1971-09-14,2013-07-15 10:00:21
33,622000,tag2,57.0,true,1971-09-15,2013-07-15 10:00:22
34,623000,tag3,58.5,false,1971-09-16,2013-07-15 10:00:23
35,624000,tag4,60.0,true,1971-09-17,2013-07-15 10:00:24
36,625000,tag0,61.5,false,1971-09-18,2013-07-15 10:00:25
37,626000,,63.0,true,1971-09-19,2013-07-15 10:00:26
38,627000,tag2,64.5,false,1971-09-20,2013-07-15 10:00:27
39,628000,tag3,66.0,true,1971-09-21,2013-07-15 10:00:28
40,629000,tag4,67.5,false,1971-09-22,2013-07-15 10:00:29
41,630000,tag0,69.0,true,1971-09-23,2013-07-15 10:00:30
42,631000,tag1,70.5,false,1971-09-24,2013-07-15 10:00:31
43,632000,tag2,72.0,true,1971-09-25,2013-07-15 10:00:32
44,633000,,73.5,false,1971-09-26,2013-07-15 10:00:33
45,634000,tag4,75.0,true,1971-09-27,2013-07-15 10:00:34
46,635000,tag0,76.5,false,1971-09-28,2013-07-15 10:00:35
47,636000,tag1,78.0,true,1971-09-29,2013-07-15 10:00:36
48,637000,tag2,79.5,false,1971-09-30,2013-07-15 10:00:37
49,638000,tag3,81.0,true,1971-10-01,2013-07-15 10:00:38
50,639000,tag4,82.5,false,1971-10-02,2013-07-15 10:00:39
51,640000,,84.0,true,1971-10-03,2013-07-15 10:00:40
52,641000,tag1,85.5,false,1971-10-04,2013-07-15 10:00:41
53,642000,tag2,87.0,true,1971-10-05,2013-07-15 10:00:42
54,643000,tag3,88.5,false,1971-10-06,2013-07-15 10:00:43
55,644000,tag4,90.0,true,1971-10-07,2013-07-15 10:00:44
56,645000,tag0,91.5,false,1971-10-08,2013-07-15 10:00:45
57,646000,tag1,93.0,true,1971-10-09,2013-07-15 10:00:46
58,647000,,94.5,false,1971-10-10,2013-07-15 10:00:47
59,648000,tag3,0.0,true,1971-10-11,2013-07-15 10:00:48
60,649000,tag4,1.5,false,1971-10-12,2013-07-15 10:00:49
61,650000,tag0,3.0,true,1971-10-13,2013-07-15 10:00:50
62,651000,tag1,4.5,false,1971-10-14,2013-07-15 10:00:51
63,652000,tag2,6.0,true,1971-10-15,2013-07-15 10:00:52
64,653000,tag3,7.5,false,1971-10-16,2013-07-15 10:00:53
65,654000,,9.0,true,1971-10-17,2013-07-15 10:00:54
66,655000,tag0,10.5,false,1971-10-18,2013-07-15 10:00:55
67,656000,tag1,12.0,true,1971-10-19,2013-07-15 10:00:56
68,657000,tag2,13.5,false,1971-10-20,2013-07-15 10:00:57
69,658000,tag3,15.0,true,1971-10-21,2013-07-15 10:00:58
70,659000,tag4,16.5,false,1971-10-22,2013-07-15 10:00:59
71,660000,tag0,18.0,true,1971-10-23,2013-07-15 10:01:00
72,661000,,19.5,false,1971-10-24,2013-07-15 10:01:01
73,662000,tag2,21.0,true,1971-10-25,2013-07-15 10:01:02
74,663000,tag3,22.5,false,1971-10-26,2013-07-15 10:01:03
75,664000,tag4,24.0,true,1971-10-27,2013-07-15 10:01:04
76,665000,tag0,25.5,false,1971-10-28,2013-07-15 10:01:05
77,666000,tag1,27.0,true,1971-10-29,2013-07-15 10:01:06
78,667000,tag2,28.5,false,1971-10-30,2013-07-15 10:01:07
79,668000,,30.0,true,1971-10-31,2013-07-15 10:01:08
80,669000,tag4,31.5,false,1971-11-01,2013-07-15 10:01:09
81,670000,tag0,33.0,true,1971-11-02,2013-07-15 10:01:10
82,671000,tag1,34.5,false,1971-11-03,2013-07-15 10:01:11
83,672000,tag2,36.0,true,1971-11-04,2013-07-15 10:01:12
84,673000,tag3,37.5,false,1971-11-05,2013-07-15 10:01:13
85,674000,tag4,39.0,true,1971-11-06,2013-07-15 10:01:14
86,675000,,40.5,false,1971-11-07,2013-07-15 10:01:15
87,676000,tag1,42.0,true,1971-11-08,2013-07-15 10:01:16
88,677000,tag2,43.5,false,1971-11-09,2013-07-15 10:01:17
89,678000,tag3,45.0,true,1971-11-10,2013-07-15 10:01:18
90,679000,tag4,46.5,false,1971-11-11,2013-07-15 10:01:19
91,680000,tag0,48.0,true,1971-11-12,2013-07-15 10:01:20
92,681000,tag1,49.5,false,1971-11-13,2013-07-15 10:01:21
93,682000,,51.0,true,1971-11-14,2013-07-15 10:01:22
94,683000,tag3,52.5,false,1971-11-15,2013-07-15 10:01:23
95,684000,tag4,54.0,true,1971-11-16,2013-07-15 10:01:24
96,685000,tag0,55.5,false,1971-11-17,2013-07-15 10:01:25
0,686000,tag1,57.0,true,1971-11-18,2013-07-15 10:01:26
1,687000,tag2,58.5,false,1971-11-19,2013-07-15 10:01:27
2,688000,tag3,60.0,true,1971-11-20,2013-07-15 10:01:28
3,689000,,61.5,false,1971-11-21,2013-07-15 10:01:29
4,690000,tag0,63.0,true,1971-11-22,2013-07-15 10:01:30
5,691000,tag1,64.5,false,1971-11-23,2013-07-15 10:01:31
6,692000,tag2,66.0,true,1971-11-24,2013-07-15 10:01:32
7,693000,tag3,67.5,false,1971-11-25,2013-07-15 10:01:33
8,694000,tag4,69.0,true,1971-11-26,2013-07-15 10:01:34
9,695000,tag0,70.5,false,1971-11-27,2013-07-15 10:01:35
10,696000,,72.0,true,1971-11-28,2013-07-15 10:01:36
11,697000,tag2,73.5,false,1971-11-29,2013-07-15 10:01:37
12,698000,tag3,75.0,true,1971-11-30,2013-07-15 10:01:38
13,699000,tag4,76.5,false,1971-12-01,2013-07-15 10:01:39
14,700000,tag0,78.0,true,1971-12-02,2013-07-15 10:01:40
15,701000,tag1,79.5,false,1971-12-03,2013-07-15 10:01:41
16,702000,tag2,81.0,true,1971-12-04,2013-07-15 10:01:42
17,703000,,82.5,false,1971-12-05,2013-07-15 10:01:43
18,704000,tag4,84.0,true,1971-12-06,2013-07-15 10:01:44
19,705000,tag0,85.5,false,1971-12-07,2013-07-15 10:01:45
20,706000,tag1,87.0,true,1971-12-08,2013-07-15 10:01:46
21,707000,tag2,88.5,false,1971-12-09,2013-07-15 10:01:47
22,708000,tag3,90.0,true,1971-12-10,2013-07-15 10:01:48
23,709000,tag4,91.5,false,1971-12-11,2013-07-15 10:01:49
24,710000,,93.0,true,1971-12-12,2013-07-15 10:01:50
25,711000,tag1,94.5,false,1971-12-13,2013-07-15 10:01:51
26,712000,tag2,0.0,true,1971-12-14,2013-07-15 10:01:52
27,713000,tag3,1.5,false,1971-12-15,2013-07-15 10:01:53
28,714000,tag4,3.0,true,1971-12-16,2013-07-15 10:01:54
29,715000,tag0,4.5,false,1971-12-17,2013-07-15 10:01:55
30,716000,tag1,6.0,true,1971-12-18,2013-07-15 10:01:56
31,717000,,7.5,false,1971-12-19,2013-07-15 10:01:57
32,718000,tag3,9.0,true,1971-12-20,2013-07-15 10:01:58
33,719000,tag4,10.5,false,1971-12-21,2013-07-15 10:01:59
34,720000,tag0,12.0,true,1971-12-22,2013-07-15 10:02:00
35,721000,tag1,13.5,false,1971-12-23,2013-07-15 10:02:01
36,722000,tag2,15.0,true,1971-12-24,2013-07-15 10:02:02
37,723000,tag3,16.5,false,1971-12-25,2013-07-15 10:02:03
38,724000,,18.0,true,1971-12-26,2013-07-15 10:02:04
39,725000,tag0,19.5,false,1971-12-27,2013-07-15 10:02:05
40,726000,tag1,21.0,true,1971-12-28,2013-07-15 10:02:06
41,727000,tag2,22.5,false,1971-12-29,2013-07-15 10:02:07
42,728000,tag3,24.0,true,1971-12-30,2013-07-15 10:02:08
43,729000,tag4,25.5,false,1971-12-31,2013-07-15 10:02:09
44,730000,tag0,27.0,true,1972-01-01,2013-07-15 10:02:10
45,731000,,28.5,false,1972-01-02,2013-07-15 10:02:11
46,732000,tag2,30.0,true,1972-01-03,2013-07-15 10:02:12
47,733000,tag3,31.5,false,1972-01-04,2013-07-15 10:02:13
48,734000,tag4,33.0,true,1972-01-05,2013-07-15 10:02:14
49,735000,tag0,34.5,false,1972-01-06,2013-07-15 10:02:15
50,736000,tag1,36.0,true,1972-01-07,2013-07-15 10:02:16
51,737000,tag2,37.5,false,1972-01-08,2013-07-15 10:02:17
52,738000,,39.0,true,1972-01-09,2013-07-15 10:02:18
53,739000,tag4,40.5,false,1972-01-10,2013-07-15 10:02:19
54,740000,tag0,42.0,true,1972-01-11,2013-07-15 10:02:20
55,741000,tag1,43.5,false,1972-01-12,2013-07-15 10:02:21
56,742000,tag2,45.0,true,1972-01-13,2013-07-15 10:02:22
57,743000,tag3,46.5,false,1972-01-14,2013-07-15 10:02:23
58,744000,tag4,48.0,true,1972-01-15,2013-07-15 10:02:24
59,745000,,49.5,false,1972-01-16,2013-07-15 10:02:25
60,746000,tag1,51.0,true,1972-01-17,2013-07-15 10:02:26
61,747000,tag2,52.5,false,1972-01-18,2013-07-15 10:02:27
62,748000,tag3,54.0,true,1972-01-19,2013-07-15 10:02:28
63,749000,tag4,55.5,false,1972-01-20,2013-07-15 10:02:29
64,750000,tag0,57.0,true,1972-01-21,2013-07-15 10:02:30
65,751000,tag1,58.5,false,1972-01-22,2013-07-15 10:02:31
66,752000,,60.0,true,1972-01-23,2013-07-15 10:02:32
67,753000,tag3,61.5,false,1972-01-24,2013-07-15 10:02:33
68,754000,tag4,63.0,true,1972-01-25,2013-07-15 10:02:34
69,755000,tag0,64.5,false,1972-01-26,2013-07-15 10:02:35
70,756000,tag1,66.0,true,1972-01-27,2013-07-15 10:02:36
71,757000,tag2,67.5,false,1972-01-28,2013-07-15 10:02:37
72,758000,tag3,69.0,true,1972-01-29,2013-07-15 10:02:38
73,759000,,70.5,false,1972-01-30,2013-07-15 10:02:39
74,760000,tag0,72.0,true,1972-01-31,2013-07-15 10:02:40
75,761000,tag1,73.5,false,1972-02-01,2013-07-15 10:02:41
76,762000,tag2,75.0,true,1972-02-02,2013-07-15 10:02:42
77,763000,tag3,76.5,false,1972-02-03,2013-07-15 10:02:43
78,764000,tag4,78.0,true,1972-02-04,2013-07-15 10:02:44
79,765000,tag0,79.5,false,1972-02-05,2013-07-15 10:02:45
80,766000,,81.0,true,1972-02-06,2013-07-15 10:02:46
81,767000,tag2,82.5,false,1972-02-07,2013-07-15 10:02:47
82,768000,tag3,84.0,true,1972-02-08,2013-07-15 10:02:48
83,769000,tag4,85.5,false,1972-02-09,2013-07-15 10:02:49
84,770000,tag0,87.0,true,1972-02-10,2013-07-15 10:02:50
85,771000,tag1,88.5,false,1972-02-11,2013-07-15 10:02:51
86,772000,tag2,90.0,true,1972-02-12,2013-07-15 10:02:52
87,773000,,91.5,false,1972-02-13,2013-07-15 10:02:53
88,774000,tag4,93.0,true,1972-02-14,2013-07-15 10:02:54
89,775000,tag0,94.5,false,1972-02-15,2013-07-15 10:02:55
90,776000,tag1,0.0,true,1972-02-16,2013-07-15 10:02:56
91,777000,tag2,1.5,false,1972-02-17,2013-07-15 10:02:57
92,778000,tag3,3.0,true,1972-02-18,2013-07-15 10:02:58
93,779000,tag4,4.5,false,1972-02-19,2013-07-15 10:02:59
94,780000,,6.0,true,1972-02-20,2013-07-15 10:03:00
95,781000,tag1,7.5,false,1972-02-21,2013-07-15 10:03:01
96,782000,tag2,9.0,true,1972-02-22,2013-07-15 10:03:02
0,783000,tag3,10.5,false,1972-02-23,2013-07-15 10:03:03
1,784000,tag4,12.0,true,1972-02-24,2013-07-15 10:03:04
2,785000,tag0,13.5,false,1972-02-25,2013-07-15 10:03:05
3,786000,tag1,15.0,true,1972-02-26,2013-07-15 10:03:06
4,787000,,16.5,false,1972-02-27,2013-07-15 10:03:07
5,788000,tag3,18.0,true,1972-02-28,2013-07-15 10:03:08
6,789000,tag4,19.5,false,1972-02-29,2013-07-15 10:03:09
7,790000,tag0,21.0,true,1972-03-01,2013-07-15 10:03:10
8,791000,tag1,22.5,false,1972-03-02,2013-07-15 10:03:11
9,792000,tag2,24.0,true,1972-03-03,2013-07-15 10:03:12
10,793000,tag3,25.5,false,1972-03-04,2013-07-15 10:03:13
11,794000,,27.0,true,1972-03-05,2013-07-15 10:03:14
12,795000,tag0,28.5,false,1972-03-06,2013-07-15 10:03:15
13,796000,tag1,30.0,true,1972-03-07,2013-07-15 10:03:16
14,797000,tag2,31.5,false,1972-03-08,2013-07-15 10:03:17
15,798000,tag3,33.0,true,1972-03-09,2013-07-15 10:03:18
16,799000,tag4,34.5,false,1972-03-10,2013-07-15 10:03:19
17,800000,tag0,36.0,true,1972-03-11,2013-07-15 10:03:20
18,801000,,37.5,false,1972-03-12,2013-07-15 10:03:21
19,802000,tag2,39.0,true,1972-03-13,2013-07-15 10:03:22
20,803000,tag3,40.5,false,1972-03-14,2013-07-15 10:03:23
21,804000,tag4,42.0,true,1972-03-15,2013-07-15 10:03:24
22,805000,tag0,43.5,false,1972-03-16,2013-07-15 10:03:25
23,806000,tag1,45.0,true,1972-03-17,2013-07-15 10:03:26
24,807000,tag2,46.5,false,1972-03-18,2013-07-15 10:03:27
25,808000,,48.0,true,1972-03-19,2013-07-15 10:03:28
26,809000,tag4,49.5,false,1972-03-20,2013-07-15 10:03:29
27,810000,tag0,51.0,true,1972-03-21,2013-07-15 10:03:30
28,811000,tag1,52.5,false,1972-03-22,2013-07-15 10:03:31
29,812000,tag2,54.0,true,1972-03-23,2013-07-15 10:03:32
30,813000,tag3,55.5,false,1972-03-24,2013-07-15 10:03:33
31,814000,tag4,57.0,true,1972-03-25,2013-07-15 10:03:34
32,815000,,58.5,false,1972-03-26,2013-07-15 10:03:35
33,816000,tag1,60.0,true,1972-03-27,2013-07-15 10:03:36
34,817000,tag2,61.5,false,1972-03-28,2013-07-15 10:03:37
35,818000,tag3,63.0,true,1972-03-29,2013-07-15 10:03:38
36,819000,tag4,64.5,false,1972-03-30,2013-07-15 10:03:39
37,820000,tag0,66.0,true,1972-03-31,2013-07-15 10:03:40
38,821000,tag1,67.5,false,1972-04-01,2013-07-15 10:03:41
39,822000,,69.0,true,1972-04-02,2013-07-15 10:03:42
40,823000,tag3,70.5,false,1972-04-03,2013-07-15 10:03:43
41,824000,tag4,72.0,true,1972-04-04,2013-07-15 10:03:44
42,825000,tag0,73.5,false,1972-04-05,2013-07-15 10:03:45
43,826000,tag1,75.0,true,1972-04-06,2013-07-15 10:03:46
44,827000,tag2,76.5,false,1972-04-07,2013-07-15 10:03:47
